# EntrezGeneId,ABAGeneSymbol
98303,D630023F18Rik
98314,D2hgdh
98363,Efhd1
98365,Slamf9
98366,Smap1
98376,Scyl1bp1
98386,Lbr
98388,Chst10
98396,Slc41a1
98402,Sh3bp4
98403,Zfp451
98404,AI597479
98415,Nucks1
98417,Cnih4
98432,Phlpp
98496,5033414K04Rik
98558,Mael
98660,Atp1a2
98682,2210010L05Rik
98685,1190005F20Rik
98710,Rabif
98711,Rdh10
98732,Rab3gap2
98733,AW822216
98741,Kcnb2
98752,Fcrla
98758,Hnrpf
98766,Ubadc1
98814,5730427M17Rik
98828,G431001I09Rik
98845,Eps8l2
98870,AI182371
98878,Ehd4
98910,Usp6nl
98932,Myl9
98952,C230093N12Rik
98956,Nat10
98970,Fibcd1
98985,AI462438
98999,AI481105
99003,Qser1
99010,Agpat7
99011,Pomt1
99031,Osbpl6
99035,Olah
99045,Mrps26
99100,Cep152
99138,Stard7
99151,Ceecam1
99152,Anapc2
99167,Ssx2ip
99237,Tm9sf4
99296,Hrh3
99311,Commd7
99326,Garnl3
99334,Zfp690
99349,Zcsl3
99358,E130013N09Rik
99371,Arfgef2
99375,Cul4a
99377,Sall4
99382,Abtb2
99412,Golga2
99439,Duox1
99470,Magi3
99480,Dnttip2
99512,Wdr47
99526,Usp53
99543,Olfml3
99571,Fgg
99586,Dpyd
99633,Lphn2
99650,4933434E20Rik
99662,Eps8l3
99663,Clca6
99683,Sec24b
99686,AI606473
99696,Ankrd50
99712,Cept1
99730,Taf13
99738,Kcnc4
99887,Tmem56
99889,Arfip1
99890,Prmt6
99929,Tiparp
99937,5330432B20Rik
99982,Aof2
100012,Oog3
100017,Ldlrap1
100019,Mdn1
100061,Lrrc19
100066,Cyp2j11
100072,Camta1
100087,Kti12
100088,Rcc1
100090,Hkr3
100102,Pcsk9
100121,Tdrd7
100129,Gpr153
100163,Pafah2
100169,Phactr4
100177,Zmym6
100198,H6pd
100201,Tmem64
100206,Adprhl2
100210,Atpbd1b
100213,Rusc2
100226,Stx12
100273,Osbpl9
100317,AU040320
100336,Ppp1r8
100340,Smpdl3b
100342,4732473B16Rik
100382,AW011738
100383,Bsdc1
100434,Slc44a1
100465,Mobkl2c
100470,Lao1
100494,Zfand2a
100515,6820424L24Rik
100532,AA536743
100535,Oas1d
100554,AA792892
100559,Ugt2b38
100561,Slc15a4
100563,AF013969
100604,Lrrc8c
100608,Noc4l
100609,Nsun5
100637,B230342M21Rik
100647,Upk3b
100678,Psph
100683,Trrap
100689,Spon2
100702,Mpa2l
100705,Acacb
100710,Aprin
100715,Papd4
100727,Ugt2b34
100732,Mapre3
100737,Dcun1d4
100756,Usp30
100763,Ube3c
100764,1110008J03Rik
100855,Tbc1d14
100900,AW049829
100910,2010209O12Rik
100929,Tyw1
100952,Emilin1
100972,Rab28
100978,Nfxl1
101023,Zfp513
101095,Zfp282
101100,Ttll3
101118,Tmem168
101122,Rpusd3
101142,Itfg2
101148,B630005N14Rik
101185,Pot1
101187,Parp11
101197,AI894139
101202,AI987662
101206,Tada3l
101210,Klf14
101214,Tra2a
101240,9530020G05Rik
101314,6720456B07Rik
101320,Dyrk4
101344,D630030L16Rik
101351,A130022J15Rik
101358,Fbxl14
101359,D330027H18Rik
101401,Adamts9
101434,Ceacam15
101437,Dhx32
101471,AA673488
101476,Plekha1
101488,Slco2b1
101489,Ric8
101490,Inpp5f
101497,Plekhg2
101502,Hsd3b7
101513,2700078K21Rik
101533,Klk9
101540,Prkd2
101565,6330503K22Rik
101568,Vrk3
101592,Eftud1
101602,AI467606
101612,Grwd1
101613,Nalp6
101631,Pwwp2
101685,Spty2d1
101694,AI854517
101700,Trim68
101706,Numa1
101739,Psip1
101744,C330005M16Rik
101772,Tmem16a
101809,Spred3
101831,C230052I12Rik
101861,Ints4
101867,1500003O22Rik
101869,Unc45a
101943,Sf3b3
101966,D8Ertd738e
101985,AA960436
101994,D8Ertd457e
102022,Ces6
102032,AI316807
102058,Exoc8
102060,Gadd45gip1
102075,Plekhg4
102093,Phkb
102098,Arhgef18
102103,Mtus1
102115,Dohh
102122,2310065K24Rik
102124,E130303B06Rik
102141,Snx25
102143,D130072O21Rik
102162,Taf5l
102182,AI931714
102193,Zdhhc7
102209,Snapc2
102220,E330037G11Rik
102247,Agpat6
102278,Cpne7
102294,Cyp4v3
102334,Ankrd10
102339,Cog4
102414,Clk3
102423,Mizf
102436,Lars2
102442,AI115600
102448,Xylb
102462,Imp3
102502,AI427122
102545,Cmtm7
102566,Tmem16k
102570,Slc22a13
102580,Alg9
102595,Plekhq1
102607,Snx19
102614,Rpp25
102626,Mapkapk3
102632,Acad11
102644,Oaf
102657,Cd276
102680,Xtrp3s1
102693,Phldb1
102747,Lrrc49
102774,Bbs4
102791,Tcta
102857,Slc6a8
102866,Pls3
102871,D330045A20Rik
102920,Cenpi
102941,B630019K06Rik
102954,Nudt10
103003,Atg4a
103012,6720401G13Rik
103080,Sept10
103098,Slc6a15
103135,Usp52
103136,Pwp1
103140,Gstt3
103142,Rdh9
103149,Upb1
103161,Apof
103172,Ndg2
103199,A530089I17Rik
103213,Traf3ip2
103220,Gnn
103236,Csnk1g2
103266,AI597468
103268,2410017P07Rik
103284,Zc3h10
103406,9130206N08Rik
103425,Ncln
103466,C630002B14Rik
103468,Nup107
103511,BB146404
103534,Mgat4b
103537,Mbtd1
103551,E130012A19Rik
103554,Psme4
103573,Xpo1
103583,Fbxw11
103655,Sec14l4
103677,Smg6
103694,Tmed4
103710,Slc35e4
103711,Pnpo
103712,6330403K07Rik
103724,Tbc1d10a
103733,Tubg1
103737,Pex12
103742,1810046J19Rik
103743,Tmem98
103765,Tmem17
103768,Tubg2
103775,4933406J04Rik
103784,AI553587
103806,Maml1
103836,Zfp692
103841,Cuedc1
103844,AI842396
103850,Nt5m
103861,4632423N09Rik
103963,Rpn1
103967,Dnm3
103968,Plin
103978,Gpc5
103988,Gck
104001,Rtn1
104002,Ctsq
104009,Qscn6
104010,Cdh22
104015,Synj1
104027,Synpo
104079,Nxph3
104080,Nxph4
104082,Wdr7
104086,Cyp27a1
104099,Itga9
104110,Adcy4
104111,Adcy3
104112,Acly
104130,Ndufb11
104156,Etv5
104174,Gldc
104175,Sbk1
104183,Chi3l4
104184,Blmh
104215,Rhoq
104245,Slc6a5
104248,Cabin1
104252,Cdc42ep2
104263,Jmjd1a
104271,Tex15
104303,Arl1
104318,Csnk1d
104346,Gas8
104348,Zfp120
104349,Zfp119
104360,Isl2
104362,Meig1
104383,Rcor2
104394,E2f4
104401,Pcnxl3
104416,Bap1
104418,Dgkz
104443,Npffr2
104444,Rexo2
104445,Cdc42ep1
104457,0610010K14Rik
104458,Rars
104479,Ccdc117
104570,AW011752
104601,Mycbpap
104625,Cnot6
104662,Tsr1
104681,Slc16a6
104709,BB220380
104718,Ttc7b
104721,Ddx1
104725,1110002B05Rik
104732,4930427A07Rik
104759,Pld4
104771,1200003C05Rik
104776,Aldh6a1
104799,AI413782
104806,Fancm
104816,A530050D06Rik
104831,Ptpn23
104836,Cbll1
104859,4930573I19Rik
104871,Spata7
104884,Tdp1
104885,AI839735
104886,Rab15
104910,AI132487
104923,Adi1
104943,9030611O19Rik
105000,1700010H15Rik
105005,AW125753
105014,Rdh14
105083,Pelo
105148,Iars
105171,Arrdc3
105193,Nhlrc1
105203,BC016423
105239,Rnf44
105243,Slc9a3
105245,Txndc5
105246,AL022779
105278,Ccrk
105298,Epdr2
105348,Golph2
105349,Akr1c18
105351,AW209491
105352,Dusp22
105355,Slc17a3
105372,Utp15
105377,Ankrd32
105387,Akr1c14
105418,E330034G19Rik
105428,AA536717
105439,9630044O09Rik
105440,Kctd9
105445,Dock9
105450,Mmrn2
105501,Abhd4
105504,Exoc5
105511,4922501K12Rik
105513,Chmp7
105522,Ankrd28
105559,Mbnl2
105594,C330003B14Rik
105638,Zcsl2
105653,Phyhip
105663,Thtpa
105670,Rcbtb2
105675,Ppif
105689,Phr1
105722,Tmem16f
105727,Slc38a1
105732,AA409316
105734,Tigd5
105782,Scrib
105785,Kdelr3
105787,Prkaa1
105827,Amigo2
105833,Ccdc65
105835,Rutbc3
105837,Mtbp
105841,Dennd3
105847,Tmem153
105853,Mal2
105855,Nckap1l
105859,Csdc2
105866,Krt72
105887,Ugt3a1
105935,AI987712
105988,Espl1
106014,AW049604
106021,Topors
106025,Sharpin
106039,Gga1
106042,Prickle1
106052,Fbxo4
106064,AW549877
106068,Slc45a4
106073,D15Mgi27
106143,Cggbp1
106200,Txndc11
106205,Zc3h7a
106248,Qtrtd1
106264,0610012G03Rik
106298,Rrn3
106326,Osbpl11
106338,Nsun3
106344,Rfc4
106347,Ildr1
106369,Ypel1
106389,Eaf2
106393,Srl
106407,Osta
106489,5630401J11Rik
106504,Stk38
106512,Gpsm3
106529,Gpsn2
106557,Ldhal6b
106564,Ppcs
106565,Egfl9
106572,Rab31
106581,Itfg3
106582,Nrm
106585,Ankrd12
106597,AI461933
106618,3230401M21Rik
106628,Trip10
106633,Ift140
106639,AI662250
106648,Cyp4f15
106672,AI413582
106707,Rpusd1
106755,AV344025
106757,Tmem146
106759,Ticam1
106763,Ttbk1
106766,AW049765
106794,Dhx57
106795,Tcf19
106821,AI314976
106840,AA407659
106861,Abhd3
106869,Tnfaip8
106877,AI173486
106878,2010002N04Rik
106894,A630042L21Rik
106931,Kctd1
106947,Slc39a3
106952,Centd3
106957,Slc39a6
107022,Gramd3
107029,Me2
107035,Fbxo38
107045,Lars
107047,Tnfsf5ip1
107065,Lrrtm2
107071,Wdr74
107094,AA408556
107141,Cyp2c50
107173,Gpr137
107182,Btaf1
107221,Gpr120
107227,D930010J01Rik
107239,AI790298
107242,AI837181
107250,Kazald1
107260,Otub1
107271,Yars
107272,Psat1
107305,Vps37c
107321,Lpxn
107328,Trpt1
107338,Gbf1
107351,Ankrd15
107358,Tm9sf3
107368,Pdzd8
107371,Exoc6
107372,C030016D13Rik
107373,4632417K18Rik
107375,AW491445
107376,E330013P04Rik
107392,Brms1
107435,Hat1
107448,Unc5a
107449,Unc5b
107459,Gt4-1
107476,Acaca
107477,Guca1b
107503,Atf5
107508,Eprs
107513,Ssr1
107515,Lgr4
107522,Ece2
107526,Gimap4
107527,Il1rl2
107528,Magee1
107566,Arl2bp
107568,Wwp1
107569,Nt5c3
107581,Col16a1
107585,Dio3
107587,Osr2
107589,Mylk
107605,Rdh1
107607,Card4
107650,Pik4cb
107652,Uap1
107656,Krt9
107684,Coro2a
107686,Snrpd2
107701,Sf3b4
107702,Rnh1
107723,Slc12a6
107732,Mrpl10
107734,Mrpl30
107746,Rapgef1
107747,Aldh1l1
107751,Prrxl1
107753,Lgals2
107765,Ankrd1
107766,Haao
107767,Scamp1
107769,Tm6sf1
107770,Tm6sf2
107771,Bmyc
107815,Scml2
107817,Ptdsr
107823,Whsc1
107829,Thoc5
107831,Bai1
107869,Cth
107885,Mthfs
107889,Gcm2
107895,Mgat5
107932,Chd4
107934,Celsr3
107939,Pom121
107951,Cdk9
107970,Hist1h1t
107971,Frs3
107975,Pacs1
107976,Bre
107986,Ddb2
107993,Bfsp2
107995,Cdc20
107999,Gtpbp6
108000,Cenpf
108011,Ap4e1
108012,Ap1s2
108013,Brunol4
108014,Sfrs9
108015,Chrnb4
108017,Fxyd4
108030,Lin7a
108037,Shmt2
108043,Chrnb3
108052,Slc14a1
108058,Camk2d
108062,Cstf2
108067,Eif2b3
108068,Grm2
108069,Grm3
108071,Grm5
108072,Grm6
108075,Ltbp4
108077,Skiv2l
108078,Olr1
108083,Pip5k2b
108086,2810055G22Rik
108089,Rnf144
108096,Slco1a5
108097,Prkab2
108098,Surb7
108099,Prkag2
108100,Baiap2
108101,BC032204
108105,B3gnt5
108112,Eif4ebp3
108114,Slc22a7
108115,Slco4a1
108116,Slco3a1
108121,U2af1
108123,Napg
108124,Napa
108138,Xrcc4
108147,Atic
108148,Galnt2
108150,Galnt7
108151,Sema3d
108153,Adamts7
108154,Adamts6
108155,Ogt
108156,Mthfd1
108159,Ubxd6
108160,D0HXS9928E
108645,Mat2b
108652,Slc35b3
108653,4933426K21Rik
108654,4933403F05Rik
108655,Foxp1
108657,Rnpepl1
108664,Atp6v1h
108670,Epsti1
108671,Dnajc9
108672,Zdhhc15
108673,Ccdc86
108679,Cops8
108682,Gpt2
108686,A430106J12Rik
108687,Edem2
108689,Obfc1
108699,Chn1
108705,Pttg1ip
108707,1810008A18Rik
108723,Card11
108735,Sft2d2
108737,Oxsr1
108755,Lyrm2
108760,Galntl1
108767,Pnrc1
108788,4631416L12Rik
108800,Ston2
108802,Calr4
108803,4933402P03Rik
108811,Ccdc122
108816,4933409K07Rik
108829,Jmjd1c
108832,5430405G05Rik
108837,Ibtk
108853,Mtrf1l
108888,Atad3a
108897,2810003C17Rik
108899,2700081O15Rik
108900,2700049P18Rik
108902,B3gnt1
108903,Tbcd
108907,Nusap1
108909,2610208M17Rik
108911,Rcc2
108912,Cdca2
108927,Lhfp
108934,BC024659
108943,Rg9mtd2
108946,Zzz3
108950,1700049L16Rik
108954,Ppp1r15b
108958,5730472N09Rik
108960,Irak2
108961,E2f8
108978,4930555G01Rik
108989,Tpr
108995,Tbc1d10c
109006,Ciapin1
109019,5830411E10Rik
109032,5830484A20Rik
109042,Prkcdbp
109050,6530418L21Rik
109052,Krt75
109054,Pfdn4
109065,1110034A24Rik
109075,Exosc4
109077,Ints5
109079,Sephs1
109082,Fbxw17
109093,Rarsl
109095,Rbm15b
109108,Slc30a9
109113,Uhrf2
109115,Supt3h
109120,1600010O03Rik
109129,2010311D03Rik
109135,Plekha5
109136,Mmaa
109145,Gins4
109151,Chd9
109154,2410014A08Rik
109161,Ube2q2
109163,3010003L21Rik
109168,5730596K20Rik
109181,Trip11
109202,A930024E05Rik
109205,5330439J01Rik
109212,6720460F02Rik
109215,3010033K07Rik
109218,Tmem139
109222,Rarres1
109225,Ms4a7
109226,A930002I21Rik
109229,C030004A17Rik
109232,Sccpdh
109241,Mbd5
109242,Kif24
109245,Lrrc39
109246,Tspan9
109250,C030007I09Rik
109254,9530008L14Rik
109263,Rlf
109264,Me3
109267,Srcrb4d
109270,Arhgap8
109272,8030451F13Rik
109275,Actr5
109280,9330176C04Rik
109284,C030046I01Rik
109292,4631423B10Rik
109299,C330006A16Rik
109305,Tmem142a
109310,A930035J23Rik
109314,A030004J04Rik
109323,C1qtnf7
109331,Rnf20
109332,Cdcp1
109333,Pkn2
109338,9530043G02Rik
109346,Ankrd39
109349,C630035N08Rik
109359,C430003P19Rik
109552,Sri
109575,Tbx10
109593,Lmo3
109594,Lmo1
109620,Dsp
109624,Cald1
109637,Upk1a
109648,Npy
109652,Acy1
109658,Txlna
109660,Ctrl
109672,Cyb5
109674,Ampd2
109676,Ank2
109685,Hyal3
109689,Arrb1
109697,Cpa1
109711,Actn1
109731,Maob
109754,Cyb5r3
109778,Blvra
109785,Pgm3
109791,Clps
109801,Glo1
109815,H47
109820,Pgc
109821,F11
109857,Cbr3
109880,Braf
109889,Mzf1
109900,Asl
109901,Ela1
109904,Mcf2
109905,Rap1a
109910,Zfp91
109929,Zbtb25
109934,Abr
109978,Art4
109979,Art3
110006,Gusb
110012,Gtrgeo22
110033,Kif22
110052,Dek
110058,Syt17
110074,Dut
110075,Bmp3
110078,Pygb
110082,Dnahc5
110083,Dnahc12
110094,Phka2
110095,Pygl
110109,Nol1
110119,Mpi1
110135,Fgb
110147,Ehmt2
110157,Raf1
110168,Gpr18
110172,Slc35b1
110173,Manba
110196,Fdps
110197,Dgkg
110198,Akr7a5
110208,Pgd
110213,Tegt
110253,Triobp
110265,Msra
110279,Bcr
110304,Glra3
110308,Krt5
110310,Krt7
110323,Cox6b1
110326,Tas1r1
110332,4921523A10Rik
110350,Dync2h1
110351,Rap1gap
110355,Adrbk1
110379,Sec13l1
110380,Shroom2
110382,C8b
110385,Pde4c
110391,Qdpr
110417,Pigh
110446,Acat1
110460,Acat2
110521,Hivep1
110524,Dgkq
110532,Adarb1
110593,Prdm2
110595,Timp4
110596,Rgnef
110606,Fntb
110611,Hdlbp
110616,Mjd
110637,Grik4
110639,Prps2
110648,Lmx1a
110651,Rps6ka3
110695,Aldh7a1
110749,Chaf1b
110750,Cse1l
110751,Adam33
110784,Nr3c2
110789,Gpr98
110794,Cebpe
110796,Tshz1
110809,Sfrs1
110816,Pwp2h
110821,Pcca
110826,Etfb
110829,Lims1
110834,Chrna3
110835,Chrna5
110842,Etfa
110854,Ppp2r4
110855,Pde6c
110862,Kcnq3
110877,Slc18a1
110880,Scn4a
110886,Gabra5
110891,Slc8a2
110893,Slc8a3
110895,Slc9a4
110902,Chrna2
110911,Cds2
110920,Stch
110935,Atp6v1b1
110948,Hlcs
110954,Rpl10
110956,D17H6S56E-5
110957,D1Pas1
110958,D6Mm5e
110959,Nudt19
110960,Tars
110962,Mbd6
111173,Erc1
111174,Taar1
111175,Pecr
111970,Dlx1as
112403,Dom3z
112405,Egln1
112406,Egln2
112407,Egln3
112408,Tas2r116
112409,Tas2r137
112415,C030039L03Rik
112418,1700102P08Rik
112419,2010002M12Rik
112422,2610305D13Rik
113851,V1ra9
113852,V1rb1
113860,V1rc3
113861,V1rc4
113862,V1rc5
113863,V1rc6
113864,V1rc7
114128,Laptm4b
114141,Cldn16
114142,Foxp2
114143,Atp6v0b
114229,Kiss1r
114230,Aipl1
114249,Npnt
114255,Dok4
114301,Palmd
114304,Slc28a3
114332,Xlkd1
114479,Slc5a5
114564,Csprs
114565,Zfp295
114566,Krt82
114570,Crip3
114584,Clic1
114585,D17H6S53E
114601,G430002G23Rik
114602,Zmynd10
114604,Prdm15
114606,Tle6
114615,Elac1
114641,Rpl31
114642,Brdt
114643,Oas1c
114644,Slc13a3
114652,Ly6g5c
114654,Ly6g6d
114660,Etos1
114661,Prss28
114662,Prss29
114663,Impa2
114664,Dhrs8
114666,Krtap5-5
114673,4930433N12Rik
114674,Gtf2ird2
114675,4932431P20Rik
114679,Selm
114713,Rasa2
114714,Rad51c
114715,Spred1
114716,Spred2
114741,Supt16h
114763,G6b
114863,Prosc
114871,Psg28
114874,Ddhd1
114875,Plcz1
114886,Cygb
114889,Vsx1
114893,Dcun1d1
114896,Afg3l1
116701,Fgfrl1
116731,Pcdha1
116732,Tsga13
116733,Vps4a
116748,Lsm10
116810,Foxn4
116837,Rims1
116838,Rims2
116847,Prelp
116848,Baz2a
116852,Akr1c20
116870,Mta1
116871,Mta3
116872,Serpinb7
116873,Stim2
116891,Derl2
116903,Calcb
116904,Alpk3
116905,Dph1
116913,Tpbpb
116914,Slc19a2
116939,Pnpla3
116940,Ncoa6ip
116972,2310047D13Rik
117066,Cts3
117109,Pop5
117146,Ube3b
117147,Acsm1
117148,Efcbp2
117149,Tirap
117150,Pip5k2c
117158,Scgb3a2
117160,Ttyh2
117167,Steap4
117171,1110038F14Rik
117197,Cno
117198,Ivns1abp
117229,Stk33
117589,Asb7
117590,Asb10
117591,Slc2a9
117592,B3galt6
117599,Helb
117600,Srgap1
117606,Boc
118445,Klf16
118446,Gje1
118451,Mrps2
118452,Baalc
118453,Mmp28
121021,Cspg4
121022,Mrps6
140474,Muc4
140475,Bsnd
140476,Strc
140477,Dmbx1
140481,Man2a2
140482,Zfp358
140483,Hnmt
140484,Pofut1
140486,Igf2bp1
140488,Igf2bp3
140489,Bhlhb4
140491,Ppp1r3a
140492,Kcnn2
140493,Kcnn3
140494,Atp6v0a4
140497,Cd300d
140498,Rxfp2
140499,Ube2j2
140500,Centb5
140557,Smc1b
140559,Igsf8
140570,Plxnb2
140571,Plxnb3
140577,Ankrd6
140579,Elmo2
140580,Elmo1
140629,Ubox5
140630,Ube4a
140703,Emid1
140709,Emid2
140721,Caskin2
140723,Cacng5
140740,Sec63
140741,Gpr6
140742,Sesn1
140743,Rem2
140765,Tmprss3
140780,Bmp2k
140781,Myh7
140792,Colec12
140795,P2ry14
140806,Il25
140810,Ttbk2
140858,Wdr5
140859,Nek8
140887,Lnx2
140904,Caln1
140917,Dclre1b
140918,Slc7a12
140919,Slc17a6
142681,Slc34a3
142687,Asb14
142688,Asb13
142980,Tlr3
170439,Elovl6
170441,Slc2a10
170442,Bbox1
170458,Gpha2
170459,Stard4
170460,Stard5
170461,Stard6
170472,Recql5
170483,Grin3b
170484,Nphs2
170571,Cntnap4
170574,Sp7
170625,Snag1
170638,Hpcal4
170643,Kirrel1
170644,Ubn1
170658,BC002163
170676,Peg10
170677,Pcdh21
170706,Tmem37
170707,Usp48
170717,AF119384
170718,Idh3b
170719,Oxr1
170720,Card14
170721,Papln
170722,Nxf7
170728,Rtn4ip1
170729,Scrt1
170731,Mfn2
170732,Trhr2
170733,Klra17
170734,Zfp371
170735,Arr3
170736,Parvb
170737,Znrf1
170738,Kcnh7
170740,Zfp287
170741,Pilrb1
170742,Sertad3
170743,Tlr7
170744,Tlr8
170745,Xpnpep2
170748,BC017612
170749,Mtmr4
170750,Xpnpep1
170752,Bcdo2
170753,Zfp704
170755,Sgk3
170756,Slc24a6
170757,Eltd1
170758,Rac3
170759,Atp13a1
170760,Acbd3
170761,Pdzd3
170762,Nup155
170763,Zfp87
170765,Dscr6
170768,Pfkfb3
170770,Bbc3
170771,Khdrbs2
170772,Glcci1
170776,Cd209c
170779,Cd209d
170780,Cd209e
170786,Cd209a
170787,Hdac10
170788,Crb1
170789,Acot8
170790,Mlc1
170791,Rbm39
170799,Plekhk1
170812,Eraf
170813,Ms4a3
170822,Usp33
170823,Glmn
170826,Ppargc1b
170828,Vgll1
170829,Tram2
170833,Hook2
170834,Oosp1
170835,Pib5pa
170930,Sumo2
170935,Grid2ip
170936,Zfp369
170939,AY026312
170942,Erdr1
171095,Il17rc
171166,Mcoln3
171167,Fut10
171168,Asah3
171170,Mbnl3
171171,Ntng2
171180,Syt12
171188,V1rc15
171190,V1rc17
171191,V1rc18
171194,V1rc21
171201,V1rc28
171207,Arhgap4
171209,Accn3
171210,Acot2
171211,Edaradd
171212,Galnt10
171224,V1re1
171225,V1re2
171226,V1re3
171227,V1re4
171228,V1re5
171229,V1re6
171230,V1re7
171231,V1re8
171232,V1rf1
171233,V1rf2
171234,V1rf3
171235,V1rf4
171236,V1rf5
171237,V1rg2
171238,V1rg3
171239,V1rg4
171240,V1rg5
171241,V1rg6
171242,V1rg7
171243,V1rg8
171244,V1rg9
171250,V1rh7
171254,V1ri3
171257,V1ri6
171260,V1rj2
171261,V1rk1
171262,V1rl1
171264,V1re11
171265,V1re12
171266,V1rg10
171267,V1rg11
171268,V1rg12
171281,Acot3
171282,Acot4
171284,Timd2
171286,Slc12a8
171382,Trpm8
171388,Bnipl
171395,Pkd1l1
171429,Slc26a6
171463,Il17rd
171469,Gpr37l1
171486,Cd99l2
171504,Apob48r
171506,H1foo
171508,Creld1
171531,Mlph
171543,Bmf
171567,Nme7
171580,Mical1
191578,Hel308
192113,Atp12a
192119,Dicer1
192120,Bspry
192136,AF397014
192140,Tmc2
192158,AF085738
192159,Prpf8
192160,Casc3
192161,Pcdha9
192163,Pcdha3
192164,Pcdha12
192166,Sardh
192167,Nlgn1
192169,1810047C23Rik
192170,Ddx48
192173,BC003940
192174,Rwdd4a
192176,Flna
192185,Nadk
192187,Stab1
192188,Stab2
192190,Pkhd1l1
192191,Med9
192192,Shkbp1
192193,Edem1
192194,Butr1
192195,Ash1l
192196,Luc7l2
192197,Bcas3
192198,Lrrc4
192199,Rspo1
192200,Wfdc12
192201,Wfdc15
192212,Prom2
192216,Tmem47
192231,Hexim1
192232,Hps4
192236,Hps1
192285,Phf21a
192287,Slc25a36
192289,Tmlhe
192292,Nrbp
192650,Cabp7
192651,Zfp286
192652,Wdr81
192653,BC021608
192654,Lypla3
192656,Ripk2
192657,Ell2
192658,Rfpl4
192662,Arhgdia
192663,Abcg4
192678,Rassf3
192734,AI646023
192775,Kcnh6
192786,Rapgef6
192852,Gm12
192897,Itgb4
192950,AB182283
192970,BC022224
192976,BC046404
192986,Cyb5d2
193003,A530088H08Rik
193022,Gm53
193034,Trpv1
193043,Zfp3
193116,D11Ertd730e
193286,BC049762
193322,Oog1
193385,6330500D04Rik
193452,Zfp184
193453,LOC193453
193670,Rnf185
193736,Zbtb12
193740,Hspa1a
193742,Bat5
193796,Jmjd2b
193813,Mcfd2
194126,Mtmr11
194157,Cyp4a28-ps
194219,Slfnl1
194231,Cnksr1
194237,BC057371
194268,9930104L06Rik
194292,Gm5
194309,Vps37d
194357,Moxd2
194388,D230004J03Rik
194401,Mical3
194404,BC030863
194456,A830061E14Rik
194492,Gm57
194590,Reps2
194597,Tmprss11a
194612,LOC194612
194615,LOC194615
194655,Tieg3
194738,Rhox11
194740,Gm40
194744,Gm8
194788,Gm43
194854,Gm9
194856,Rhox4e
194908,4933433K01Rik
194952,Jmjd4
194974,Sunc1
195018,Zzef1
195040,AI316787
195046,Nalp1
195208,Dcdc2a
195209,Gm22
195236,Gm24
195357,LOC195357
195359,Trim40
195434,Utp14b
195522,Zfp691
195564,A430090E18Rik
195646,Hs3st2
195726,Gm47
195727,Nhs
195733,Grhl1
195772,Magea9
207151,Slc22a19
207157,0610005I04
207165,Falz
207175,Cetn4
207181,Rbms3
207182,Ggtl3
207209,Gm317
207212,Arhgef17
207213,Tdpoz1
207214,D330037H05Rik
207215,Fbxo40
207227,Stxbp5l
207259,Zbtb7c
207269,BC023105
207278,Fchsd2
207304,Hectd1
207352,Sec23ip
207375,ORF34
207393,BC094219
207425,Brwd2
207474,Kctd12b
207495,Baiap2l2
207521,Dtx4
207565,Camkk2
207592,Tbc1d16
207596,Thsd4
207607,Ccdc40
207615,Wdr37
207618,Gm441
207667,Lbxcor1
207678,Gm203
207683,Igsf11
207686,A330021E22Rik
207704,Gtpbp10
207740,1500031H01Rik
207742,Rnf43
207777,Bzrap1
207778,4921531P07Rik
207781,5830404H04Rik
207785,BC035295
207792,BC034090
207798,Gramd1c
207806,Gm608
207818,BC004728
207819,4930539E08Rik
207839,Galnt6
207854,Fmr1nb
207911,Mchr1
207920,Rbm35a
207921,A830093I24Rik
207932,4921511H13Rik
207952,Klhl25
207958,Alg11
207965,Gm71
208043,Setd1b
208076,Pknox2
208079,A530053G22Rik
208084,AI449441
208092,Chmp6
208098,Panx3
208104,Mlxip
208111,C330019L16Rik
208117,Aph1b
208144,Dhx37
208146,Yeats2
208154,Btla
208158,Map6d1
208164,BC064033
208166,Gm609
208169,Slc9a10
208171,Tmprss7
208177,Phldb2
208188,Ghsr
208194,Endogl1
208198,Btbd2
208211,Alg1
208213,4632425D07Rik
208228,Mobkl2a
208258,Ankrd33
208263,Tor1aip1
208266,Dot1l
208285,LOC208285
208292,9030612M13Rik
208366,Rpp40
208426,D230050A05
208429,LOC208429
208431,Shroom4
208439,Kbtbd9
208440,Dip2c
208449,Tmem23
208518,Cep78
208583,Nek11
208606,1500011J06Rik
208613,E030011K20Rik
208618,BC026657
208624,Alg3
208628,Kntc1
208634,Tspan10
208638,BC010801
208643,Eif4g1
208645,Gm485
208647,Creb3l2
208650,Cblb
208659,BC029169
208665,Akr1d1
208666,Diras1
208677,Creb3l3
208691,Eif5a2
208715,Hmgcs1
208718,4930429A22Rik
208727,Hdac4
208748,Prrg3
208760,Aqp12
208768,BC031781
208777,Sned1
208795,Tmem63a
208820,C130086A10
208836,BC025462
208846,Daam1
208869,Dock3
208884,Zdhhc9
208890,Slc26a7
208898,Unc13c
208922,Cpeb3
208924,A730045E13Rik
208936,Adamts18
208941,F730043H23
208943,Myo5c
208967,Thnsl1
208968,Suhw3
208982,Hmgcll1
208990,Npb
208994,C530008M07Rik
209003,Rbmx2
209005,Gm595
209011,Sirt7
209012,Ulk4
209018,AI315068
209027,Pycr1
